customer_id,first_name,last_name,country,Salary,Total_Amount_Wagered,Age,Gender,Bet_Type_Preference,Total_Number_of_Bets,Number_of_Bonuses_Received,Average_Amount_of_Bonuses_Received
1467,Mark,Miller,Liberia,74538,48835,38.0,Female,Poker,80.0,20.0,2021
4426,Jeffrey,Tapia,Christmas Island,30004,10101,21.0,Male,Poker,63.0,19.0,5757
5243,David,Harrison,Montenegro,36725,84814,20.0,Female,Cricket,89.0,19.0,2783
3313,Dominique,Martin,Philippines,95808,21424,25.0,Female,Poker,19.0,9.0,2563
1329,Emily,Perez,Guatemala,85597,28016,32.0,Male,Basketball,51.0,18.0,5794
1202,Travis,Dawson,Lesotho,86991,33782,33.0,Female,Football,50.0,18.0,5700
9851,Adam,Orozco,Austria,32915,78106,23.0,Female,Football,86.0,19.0,4993
5785,Bianca,Morrison,Switzerland,52231,11646,30.0,Female,Poker,82.0,19.0,2884
1153,Cameron,Jones,Cayman Islands,54894,87573,22.0,Female,Keno,97.0,18.0,7363
5153,Grace,Wagner,Serbia,28267,31048,29.0,Male,Basketball,72.0,20.0,1578
7155,Stephanie,Ray,Mongolia,20174,9736,15.0,Male,Poker,44.0,16.0,681
4185,Martha,Cruz,Cocos (Keeling) Islands,53151,17812,33.0,Female,Cricket,86.0,19.0,9372
4119,Katherine,Moore,Latvia,35144,26140,31.0,Male,Tennis,80.0,19.0,5879
7688,David,Serrano,Gambia,26896,33632,29.0,Male,Cricket,71.0,20.0,927
4613,Natalie,Horton,El Salvador,22757,3898,13.0,Female,Football,45.0,16.0,6151
7120,Amanda,Moran,Ecuador,50811,13140,31.0,Male,Cricket,83.0,19.0,7107
7155,Stephanie,Ray,Mongolia,17659,6720,11.0,Male,Horse Racing,36.0,14.0,3214
8606,Dustin,Torres,Rwanda,66040,22203,36.0,Male,Poker,82.0,19.0,8694
6259,Vicki,Nelson,Congo,23716,5234,15.0,Male,Basketball,48.0,17.0,9339
5976,Melissa,Mckinney,Mauritania,34249,20881,29.0,Male,Keno,76.0,19.0,525
6535,Angela,Lee,Burundi,28131,19350,25.0,Male,Cricket,66.0,19.0,1968
9581,Julie,Thompson,Monaco,49819,78849,28.0,Male,Poker,99.0,18.0,6647
3535,John,Roberson,Burundi,62765,55431,39.0,Female,Cricket,95.0,18.0,1625
6168,Joseph,Cunningham,Antigua and Barbuda,47569,71392,32.0,Male,Tennis,99.0,18.0,6686
3395,Sheila,Randolph,Zambia,26792,62089,27.0,Female,Poker,77.0,20.0,3441
4136,Daniel,Holloway,Antarctica (the territory South of 60 deg S),50089,49257,39.0,Male,Tennis,98.0,18.0,3056
2692,Brittany,Bradford,Latvia,61591,94162,17.0,Male,Poker,92.0,19.0,2152
3547,Justin,Wright,Qatar,69436,11629,30.0,Female,Keno,71.0,19.0,6664
8988,Brenda,Bradford,Pitcairn Islands,53218,35377,39.0,Male,Football,94.0,18.0,6778
2601,David,Kirk,Bermuda,23775,5950,15.0,Male,Football,49.0,17.0,1764
3815,Dakota,Adams,Bolivia,88264,18068,27.0,Male,Cricket,39.0,15.0,9633
4348,Jean,Dudley,Guinea-Bissau,35381,30583,33.0,Male,Football,82.0,19.0,597
3522,Peter,Nash,Malaysia,33970,33137,33.0,Male,Football,82.0,19.0,8001
6169,Douglas,Williams,Turkey,56410,44938,40.0,Male,Poker,97.0,18.0,6203
6169,Douglas,Williams,Turkey,37979,45534,35.0,Female,Football,90.0,19.0,8969
1969,April,Jones,Sierra Leone,74423,46502,38.0,Male,Cricket,80.0,20.0,5023
1312,Zachary,Simpson,Japan,28807,39645,31.0,Male,Football,76.0,20.0,578
2975,Kaylee,Joyce,Uruguay,49723,17011,32.0,Male,Keno,85.0,19.0,7750
4509,Michael,Smith,Kyrgyz Republic,67215,29963,38.0,Male,Basketball,84.0,19.0,8511
2680,Ethan,Hansen,Jersey,15957,5746,9.0,Female,Keno,31.0,13.0,7797
5976,Melissa,Mckinney,Mauritania,47220,30113,37.0,Male,Cricket,92.0,18.0,2084
4125,Kyle,Charles,Mali,71527,59820,37.0,Male,Cricket,86.0,19.0,5532
3635,Susan,Forbes,Ukraine,17455,6042,11.0,Male,Cricket,35.0,14.0,8021
7519,Ashley,Allen,Paraguay,75028,25656,35.0,Male,Basketball,71.0,19.0,4053
6152,Oscar,Nelson,Cameroon,36553,86727,18.0,Male,Poker,88.0,19.0,1506
4193,Dana,Robertson,Seychelles,50383,14491,31.0,Male,Cricket,84.0,19.0,5262
8976,Matthew,Green,Antarctica (the territory South of 60 deg S),18564,4743,11.0,Male,Basketball,36.0,14.0,7995
3395,Sheila,Randolph,Zambia,65492,24804,37.0,Male,Basketball,83.0,19.0,5208
2905,Cynthia,Johnson,Guadeloupe,24139,5330,15.0,Male,Keno,49.0,17.0,604
8681,Pamela,Barr,Guernsey,32162,36568,32.0,Male,Cricket,80.0,19.0,7872
8863,Rebecca,Harvey,Hungary,95670,30728,28.0,Male,Cricket,24.0,11.0,3156
4604,Jeffrey,Johnson,Palestinian Territory,67902,15060,32.0,Female,Tennis,75.0,19.0,5291
3329,Christopher,Erickson,Vietnam,29361,18751,26.0,Male,Keno,68.0,19.0,6215
9448,Janice,Roberts,Malaysia,37999,25043,32.0,Male,Football,83.0,19.0,2089
5135,Kevin,Hernandez,Portugal,33780,19016,28.0,Female,Tennis,75.0,19.0,7139
1779,Mary,Martinez,Togo,42106,18123,31.0,Male,Poker,83.0,19.0,3510
9695,Linda,Jones,United Arab Emirates,19153,9164,14.0,Male,Cricket,41.0,16.0,1181
7302,David,Maldonado,Netherlands,72294,53891,38.0,Female,Football,85.0,19.0,9186
6535,Angela,Lee,Burundi,66994,10339,30.0,Male,Cricket,73.0,19.0,1967
3244,Linda,Mata,United States of America,26970,13820,22.0,Male,Cricket,61.0,19.0,4516
7711,David,Ramirez,Norfolk Island,35087,21719,30.0,Male,Cricket,78.0,19.0,4599
8397,Connie,Shannon,Poland,60768,84862,25.0,Male,Cricket,95.0,18.0,1354
2834,Allen,Fry,Samoa,50925,46677,39.0,Male,Poker,98.0,17.0,8036
1415,Lacey,Young,Gibraltar,23981,6341,16.0,Male,Football,50.0,17.0,9594
4908,William,Williams,Mali,88293,26823,31.0,Female,Bingo,44.0,17.0,4295
3734,Jason,George,Lebanon,22511,7284,15.0,Male,Cricket,47.0,17.0,2862
4093,Leslie,Newton,Poland,43440,53506,37.0,Male,Football,96.0,18.0,5854
4613,Natalie,Horton,El Salvador,18668,465,8.0,Male,Poker,33.0,13.0,9036
6187,Rebecca,Sharp,Panama,29420,13084,23.0,Female,Cricket,64.0,19.0,5760
2680,Ethan,Hansen,Jersey,84014,74162,27.0,Male,Football,63.0,20.0,4471
6517,Frank,Simmons,Reunion,27909,53472,30.0,Female,Cricket,78.0,20.0,3848
7458,Michelle,Salazar,South Africa,67734,18528,34.0,Male,Cricket,78.0,19.0,9252
1241,Kenneth,Jones,Djibouti,51526,12399,30.0,Male,Basketball,83.0,19.0,2872
8691,Steven,Gonzales,Vanuatu,59616,17167,34.0,Male,Basketball,84.0,19.0,5824
4966,Steven,Pennington,Niger,45198,62042,35.0,Male,Bingo,98.0,18.0,9434
9157,Judy,Brooks,Portugal,35739,13079,26.0,Female,Cricket,73.0,19.0,1716
7155,Stephanie,Ray,Mongolia,76030,35168,37.0,Male,Cricket,74.0,20.0,8537
1929,Jordan,Nielsen,Taiwan,22360,6784,15.0,Male,Keno,47.0,17.0,1667
3057,Justin,Moreno,Saint Kitts and Nevis,24067,8926,17.0,Male,Football,52.0,18.0,5208
6361,Debra,Watkins,Timor-Leste,22683,4016,13.0,Male,Keno,45.0,16.0,4002
1705,John,Lowery,Western Sahara,73196,14526,31.0,Female,Poker,68.0,19.0,7405
3702,Nicole,Lee,Niger,22408,8974,16.0,Male,Poker,48.0,17.0,7068
7584,William,Maxwell,Argentina,43077,25522,34.0,Male,Football,87.0,19.0,763
9491,William,Smith,Dominican Republic,30212,28428,30.0,Female,Cricket,74.0,19.0,5753
7449,Scott,Martinez,Dominica,45581,15211,31.0,Female,Cricket,83.0,19.0,5072
4604,Jeffrey,Johnson,Palestinian Territory,50320,56874,38.0,Male,Football,99.0,17.0,9283
8573,James,Bennett,United Kingdom,56422,38538,40.0,Male,Football,95.0,18.0,9646
4675,Justin,Wood,Nigeria,36562,20922,30.0,Male,Cricket,79.0,19.0,2848
3200,Bradley,Fields,French Polynesia,63555,55025,39.0,Male,Basketball,95.0,18.0,1476
6361,Debra,Watkins,Timor-Leste,27701,83854,16.0,Female,Keno,76.0,20.0,8249
5079,Joseph,Bowman,Swaziland,28376,35129,30.0,Male,Football,74.0,20.0,1353
5396,Allison,James,Iraq,35884,59484,32.0,Male,Keno,90.0,19.0,5013
8764,Nathan,Nelson,Paraguay,21562,5799,14.0,Male,Cricket,44.0,16.0,584
3734,Jason,George,Lebanon,84921,18059,29.0,Female,Basketball,47.0,17.0,2378
3277,Hector,Lee,Azerbaijan,31987,40901,33.0,Male,Cricket,82.0,19.0,5608
2648,Kathleen,Kane,Spain,14117,9753,11.0,Female,Cricket,29.0,12.0,2340
6589,Tanya,Mcmillan,Morocco,24985,6964,17.0,Male,Football,52.0,18.0,3895
7488,John,White,Bhutan,19485,7525,13.0,Female,Cricket,41.0,16.0,6540
7641,Timothy,Bowers,Marshall Islands,33519,84244,19.0,Male,Esports,85.0,19.0,2788
3250,Jeanne,Chambers,Saudi Arabia,33063,17763,27.0,Male,Blackjack,73.0,19.0,3374
7168,Michael,Coleman,Solomon Islands,20302,8025,14.0,Male,Tennis,43.0,16.0,1917
8983,Alice,Williams,Saudi Arabia,28812,89786,12.0,Male,Basketball,76.0,20.0,3026
4120,Mary,Hernandez,Burundi,47802,24254,35.0,Male,Basketball,89.0,18.0,5526
1985,Kristin,Davis,Vietnam,97109,62433,25.0,Female,Cricket,27.0,13.0,7838
7130,Colleen,Greene,Korea,27240,12883,22.0,Male,Basketball,61.0,19.0,4403
2692,Brittany,Bradford,Latvia,44984,16440,31.0,Male,Football,83.0,19.0,4253
5135,Kevin,Hernandez,Portugal,17641,9039,13.0,Male,Basketball,37.0,15.0,8192
1985,Kristin,Davis,Vietnam,18859,7144,13.0,Female,Football,39.0,15.0,3065
3943,Dylan,Giles,British Virgin Islands,57168,90708,20.0,Male,Football,95.0,18.0,4650
1986,John,Evans,Western Sahara,25302,10798,19.0,Male,Football,56.0,18.0,7222
4426,Jeffrey,Tapia,Christmas Island,79672,13122,28.0,Female,Tennis,56.0,18.0,755
7996,Christian,Smith,Macao,67638,42060,40.0,Male,Cricket,88.0,19.0,4409
1467,Mark,Miller,Liberia,24360,6280,16.0,Male,Football,50.0,17.0,7118
6334,Elizabeth,Leon,El Salvador,93681,14711,23.0,Male,Basketball,22.0,10.0,4251
3329,Christopher,Erickson,Vietnam,29318,30117,30.0,Male,Cricket,74.0,20.0,6536
1718,Trevor,Thompson,Holy See (Vatican City State),53709,43070,40.0,Male,Football,97.0,18.0,4862
2886,Scott,Hunter,Martinique,74637,66622,34.0,Male,Cricket,82.0,20.0,1049
2680,Ethan,Hansen,Jersey,50160,35459,38.0,Female,Basketball,94.0,18.0,164
6456,Paige,Fuentes,Belgium,46694,30265,37.0,Male,Cricket,91.0,18.0,6222
4522,Patricia,Roberts,Russian Federation,28772,18165,25.0,Male,Keno,66.0,19.0,8519
7190,Margaret,Warren,Portugal,48818,75442,30.0,Female,Cricket,99.0,18.0,7234
9136,Emma,Torres,Bangladesh,24801,8955,18.0,Male,Cricket,53.0,18.0,3628
2930,Ryan,Patterson,Palau,30093,10938,22.0,Male,Basketball,64.0,19.0,1037
4805,Kimberly,Lewis,Armenia,21150,6385,14.0,Female,Horse Racing,44.0,16.0,3551
8919,Patricia,Harris,Samoa,67050,19734,34.0,Male,Tennis,79.0,19.0,2043
2150,Monica,Simmons,Estonia,40835,13053,28.0,Female,Tennis,79.0,19.0,5037
7086,Claudia,Perez,Cuba,62854,11009,30.0,Male,Cricket,78.0,19.0,7150
3428,Ryan,Simmons,Solomon Islands,57593,14363,32.0,Female,Cricket,83.0,19.0,8843
6996,Eddie,Smith,Namibia,25787,40989,29.0,Male,Football,71.0,20.0,5809
1335,Anthony,Hurst,Nigeria,27702,10845,21.0,Female,Basketball,60.0,19.0,3156
4908,William,Williams,Mali,17063,4001,9.0,Female,Esports,32.0,13.0,4055
2680,Ethan,Hansen,Jersey,41404,27244,34.0,Male,Keno,87.0,19.0,3864
5193,Kathy,Sims,Montenegro,67755,23867,36.0,Female,Keno,81.0,19.0,8467
1274,Daniel,Caldwell,Latvia,21538,9956,16.0,Male,Basketball,47.0,17.0,4002
1578,Joel,Lozano,Pakistan,18296,8078,13.0,Male,Bingo,38.0,15.0,3564
3277,Hector,Lee,Azerbaijan,92175,12381,23.0,Male,Cricket,25.0,11.0,3463
6241,James,White,United States Virgin Islands,34190,29611,32.0,Male,Basketball,80.0,19.0,4008
9374,Dave,Hurst,Maldives,33021,40685,33.0,Male,Football,83.0,19.0,3513
4226,Brandon,Graham,Iran,59151,33504,39.0,Male,Football,92.0,18.0,2887
4528,Edward,Herrera,Maldives,25342,34582,28.0,Male,Basketball,68.0,20.0,2802
3530,Marie,Cummings,Sri Lanka,23010,9740,17.0,Male,Bingo,50.0,17.0,786
3815,Dakota,Adams,Bolivia,68947,47890,39.0,Female,Basketball,88.0,19.0,6661
7780,Danielle,Palmer,Norfolk Island,27628,19396,25.0,Male,Basketball,65.0,19.0,3199
9976,Nathan,Ruiz,Dominica,61210,26100,37.0,Male,Basketball,88.0,19.0,4492
4242,James,Strong,Saudi Arabia,65212,26164,37.0,Male,Cricket,84.0,19.0,6968
2219,Danielle,Nguyen,Benin,74259,10749,29.0,Male,Basketball,64.0,19.0,5950
8960,Joseph,Harris,Turkmenistan,35449,48618,34.0,Male,Poker,88.0,19.0,3414
5805,Debra,Galvan,United Arab Emirates,75054,22761,34.0,Female,Basketball,70.0,19.0,3564
8801,Kevin,Allen,Moldova,98287,41167,28.0,Male,Cricket,19.0,9.0,307
4093,Leslie,Newton,Poland,27280,12491,21.0,Female,Poker,60.0,19.0,4250
3447,Nathan,Oconnor,British Virgin Islands,22476,8207,16.0,Male,Basketball,48.0,17.0,3704
7031,Dylan,Wolf,Bangladesh,85580,45166,35.0,Female,Cricket,57.0,19.0,1675
7996,Christian,Smith,Macao,34737,14765,26.0,Male,Cricket,73.0,19.0,999
2024,Tina,Ochoa,Dominican Republic,46727,46090,38.0,Male,Cricket,97.0,18.0,8671
6318,Stephanie,Parsons,Congo,35573,20955,30.0,Female,Basketball,78.0,19.0,7506
5296,Kayla,Gilbert,Kiribati,19247,2368,10.0,Male,Cricket,36.0,14.0,8274
5396,Allison,James,Iraq,76888,20515,33.0,Female,Cricket,66.0,19.0,3921
5952,Angela,Walton,Cameroon,28809,24193,28.0,Female,Cricket,70.0,19.0,9933
2177,Jonathan,Snyder,Saint Kitts and Nevis,42848,27024,35.0,Male,Horse Racing,88.0,19.0,2671
7130,Colleen,Greene,Korea,20471,3993,12.0,Female,Cricket,40.0,15.0,2369
6424,Adrian,Jackson,Eritrea,55205,13937,32.0,Female,Football,83.0,19.0,2979
7155,Stephanie,Ray,Mongolia,28830,12178,22.0,Male,Cricket,63.0,19.0,2271
5516,Bryan,King,Belarus,25932,12823,21.0,Female,Cricket,58.0,18.0,1474
6187,Rebecca,Sharp,Panama,29348,55325,30.0,Male,Poker,81.0,20.0,449
3466,Paige,Gray,Austria,51572,10722,29.0,Female,Cricket,82.0,19.0,547
2150,Monica,Simmons,Estonia,40846,14867,29.0,Male,Basketball,80.0,19.0,2792
3956,Connor,Grimes,British Indian Ocean Territory (Chagos Archipelago),44542,71656,31.0,Male,Poker,98.0,18.0,1796
7675,Arthur,Rivera,Guam,34449,27990,32.0,Male,Basketball,80.0,19.0,7817
6996,Eddie,Smith,Namibia,29414,20879,27.0,Male,Cricket,69.0,19.0,7013
3057,Justin,Moreno,Saint Kitts and Nevis,67544,10552,30.0,Male,Cricket,73.0,19.0,4402
4747,Ian,Giles,Falkland Islands (Malvinas),36516,84878,20.0,Male,Cricket,89.0,19.0,1901
2078,Kathy,Williams,Cuba,17587,9171,13.0,Female,Football,37.0,15.0,3222
6757,Adam,Hall,Venezuela,18032,8950,13.0,Female,Cricket,38.0,15.0,4908
3323,Jenna,Smith,Swaziland,82030,23249,32.0,Male,Cricket,57.0,19.0,2923
1434,Mark,Fuller,Svalbard & Jan Mayen Islands,35439,20858,30.0,Male,Cricket,78.0,19.0,902
8645,Rachel,Smith,Suriname,45958,54636,37.0,Male,Cricket,98.0,18.0,7878
9976,Nathan,Ruiz,Dominica,91968,54331,31.0,Female,Basketball,42.0,17.0,9236
5296,Kayla,Gilbert,Kiribati,32665,10458,23.0,Female,Cricket,68.0,19.0,1711
5516,Bryan,King,Belarus,32102,49427,33.0,Female,Cricket,84.0,19.0,3238
9875,Adam,Ellis,Portugal,35518,81837,21.0,Male,Poker,88.0,19.0,9025
2219,Danielle,Nguyen,Benin,22942,8590,16.0,Male,Basketball,49.0,17.0,1429
6637,Henry,Moore,Pitcairn Islands,72127,18220,33.0,Female,Basketball,72.0,19.0,6113
7184,Christy,Long,United States Minor Outlying Islands,19664,8275,14.0,Male,Cricket,42.0,16.0,3251
7356,Suzanne,Sanchez,Nicaragua,79570,20867,32.0,Female,Football,61.0,19.0,3092
2601,David,Kirk,Bermuda,70740,78508,28.0,Male,Poker,86.0,19.0,5950
5079,Joseph,Bowman,Swaziland,24753,8615,18.0,Female,Tennis,53.0,18.0,4782
6334,Elizabeth,Leon,El Salvador,95450,16338,23.0,Female,Football,17.0,8.0,7242
7788,Brooke,Foster,Namibia,33734,41261,34.0,Female,Football,84.0,19.0,5297
5372,Joseph,Owens,Antigua and Barbuda,64118,13333,31.0,Male,Keno,78.0,19.0,7507
8983,Alice,Williams,Saudi Arabia,60394,36214,39.0,Male,Cricket,92.0,18.0,7251
6178,Nicholas,Kerr,Mali,17646,8318,12.0,Female,Poker,37.0,15.0,4473
3029,Joyce,May,Falkland Islands (Malvinas),75117,19077,33.0,Male,Poker,68.0,19.0,5941
3468,Matthew,Valdez,British Indian Ocean Territory (Chagos Archipelago),63421,16992,33.0,Male,Cricket,81.0,19.0,7180
1188,Anthony,Turner,French Polynesia,79297,25181,34.0,Male,Keno,63.0,19.0,5000
6834,Megan,Cohen,Senegal,51803,35820,39.0,Female,Keno,95.0,18.0,3586
8111,Misty,Gonzalez,Slovenia,28813,44448,31.0,Female,Cricket,78.0,20.0,1267
6334,Elizabeth,Leon,El Salvador,34373,53649,33.0,Female,Football,88.0,19.0,9486
1755,Charles,Ross,Nigeria,78727,29080,35.0,Male,Football,66.0,19.0,723
3374,Sarah,Ware,Bulgaria,21500,9287,16.0,Male,Cricket,47.0,17.0,1963
2428,Kyle,Johnson,Pakistan,44328,31710,36.0,Male,Cricket,91.0,18.0,6203
9059,Charles,Huff,Northern Mariana Islands,39912,15719,29.0,Male,Cricket,79.0,19.0,4668
5243,David,Harrison,Montenegro,23324,9280,17.0,Male,Esports,51.0,17.0,935
4528,Edward,Herrera,Maldives,67275,11307,30.0,Male,Football,74.0,19.0,8382
4753,Chloe,Hernandez,Ecuador,49475,20664,34.0,Male,Cricket,87.0,19.0,7421
7788,Brooke,Foster,Namibia,34306,16786,27.0,Male,Cricket,74.0,19.0,4764
7456,Janet,Davis,Liechtenstein,54189,42192,40.0,Female,Football,97.0,18.0,5817
7959,Ashley,Jones,Pakistan,24702,6693,16.0,Female,Tennis,51.0,17.0,6976
9781,Gabriel,Anderson,Guadeloupe,25357,11855,20.0,Male,Poker,56.0,18.0,2479
4528,Edward,Herrera,Maldives,41424,13239,28.0,Female,Poker,79.0,19.0,7393
8584,Stephen,Schultz,Saint Helena,15722,9150,12.0,Male,Poker,32.0,13.0,1829
6952,Robert,Parker,Bahrain,98783,20797,23.0,Male,Cricket,9.0,5.0,5861
5165,Christina,Simon,Guatemala,20571,8378,15.0,Male,Blackjack,44.0,16.0,7200
8488,Mary,Ortega,Senegal,35258,85803,18.0,Male,Cricket,87.0,19.0,2923
2896,Richard,Hernandez,New Zealand,39639,13720,28.0,Male,Basketball,78.0,19.0,5084
7537,Sheila,Cook,Japan,58845,27559,38.0,Female,Cricket,90.0,18.0,2694
7168,Michael,Coleman,Solomon Islands,36163,11528,25.0,Female,Football,73.0,19.0,1105
3894,James,Mitchell,Zambia,63470,10127,30.0,Male,Cricket,77.0,19.0,2481
8988,Brenda,Bradford,Pitcairn Islands,40022,38794,36.0,Female,Blackjack,90.0,19.0,6328
7519,Ashley,Allen,Paraguay,34457,20995,29.0,Female,Keno,77.0,19.0,8010
3734,Jason,George,Lebanon,21914,4739,13.0,Male,Poker,44.0,16.0,9140
7743,Alicia,Kelley,French Guiana,59432,19403,35.0,Female,Tennis,85.0,19.0,8357
2957,Sabrina,Hill,Cambodia,24188,8539,17.0,Male,Cricket,52.0,18.0,3815
9392,Alexandra,Brown,Syrian Arab Republic,34769,39073,34.0,Male,Football,85.0,19.0,1844
1171,Sherry,Bean,Bulgaria,21110,920,10.0,Male,Cricket,39.0,15.0,4598
7680,Joyce,Kennedy,Northern Mariana Islands,34647,53384,33.0,Male,Poker,88.0,19.0,7715
1171,Sherry,Bean,Bulgaria,39533,46984,36.0,Male,Cricket,92.0,18.0,8190
5179,Robert,Cox,Senegal,76169,13331,30.0,Female,Basketball,62.0,19.0,6176
6193,Kenneth,Williams,Fiji,24542,9401,18.0,Male,Football,53.0,18.0,5756
7959,Ashley,Jones,Pakistan,68905,42839,39.0,Male,Football,87.0,19.0,9688
9059,Charles,Huff,Northern Mariana Islands,31190,10104,22.0,Male,Poker,65.0,19.0,8136
5106,Justin,Johnson,Saint Pierre and Miquelon,36611,80613,23.0,Male,Cricket,90.0,19.0,3358
4315,Julie,Brown,Myanmar,23724,9320,17.0,Male,Poker,51.0,17.0,3979
4473,Mary,Little,Venezuela,98159,20840,23.0,Male,Cricket,11.0,6.0,1092
2177,Jonathan,Snyder,Saint Kitts and Nevis,60783,10644,30.0,Male,Cricket,79.0,19.0,6026
4980,Rachel,Stephens,Chile,50324,10238,29.0,Male,Cricket,81.0,19.0,6390
5165,Christina,Simon,Guatemala,14875,7096,10.0,Male,Basketball,29.0,12.0,7769
3479,Sean,Miller,Jersey,89146,41043,33.0,Male,Cricket,47.0,17.0,7689
7859,Jeffrey,Bailey,Namibia,86366,16692,28.0,Male,Basketball,43.0,16.0,2240
9305,Christine,Martin,Philippines,19957,8328,14.0,Male,Football,42.0,16.0,2807
6783,Brandon,Jones,Denmark,73889,86966,22.0,Male,Keno,80.0,20.0,4807
2783,Jeffrey,Bass,Singapore,31248,55437,31.0,Female,Keno,84.0,19.0,3186
5644,Crystal,Smith,Chile,61848,25475,37.0,Female,Poker,87.0,19.0,6291
4675,Justin,Wood,Nigeria,27696,15675,23.0,Male,Basketball,63.0,19.0,9047
7688,David,Serrano,Gambia,78746,80091,25.0,Male,Basketball,73.0,20.0,2215
2177,Jonathan,Snyder,Saint Kitts and Nevis,24796,9702,18.0,Male,Cricket,54.0,18.0,9335
7386,Megan,Mathis,San Marino,24523,7224,16.0,Female,Keno,52.0,18.0,9943
9650,Emily,Davis,Maldives,40294,67769,31.0,Female,Basketball,95.0,18.0,3258
8863,Rebecca,Harvey,Hungary,64046,83783,25.0,Female,Cricket,93.0,19.0,4042
3522,Peter,Nash,Malaysia,33930,25746,31.0,Female,Tennis,78.0,19.0,8742
5396,Allison,James,Iraq,27235,42319,30.0,Male,Basketball,74.0,20.0,2985
8678,Shannon,Fletcher,Mauritius,25866,60225,27.0,Male,Football,75.0,20.0,3213
8397,Connie,Shannon,Poland,55718,11041,30.0,Male,Poker,81.0,19.0,5620
4226,Brandon,Graham,Iran,21782,9449,16.0,Male,Cricket,47.0,17.0,5623
5079,Joseph,Bowman,Swaziland,65041,80896,27.0,Male,Basketball,92.0,19.0,6145
9136,Emma,Torres,Bangladesh,40762,16499,30.0,Male,Blackjack,81.0,19.0,6502
3168,Douglas,Perry,North Macedonia,84397,76105,26.0,Male,Keno,62.0,20.0,2186
1801,Lauren,Cervantes,North Macedonia,24973,6398,16.0,Female,Basketball,52.0,18.0,4492
6245,Jerome,Armstrong,Niger,41579,22035,33.0,Male,Basketball,84.0,19.0,2322
2418,Elaine,Allen,Benin,51085,98731,12.0,Male,Basketball,93.0,19.0,9522
9301,Zachary,Everett,Costa Rica,27039,15366,23.0,Female,Blackjack,62.0,19.0,1510
4687,Christopher,Wagner,Qatar,24401,9816,18.0,Male,Football,53.0,18.0,2013
5372,Samantha,Patton,Venezuela,27732,38550,30.0,Male,Cricket,74.0,20.0,3792
1211,Jennifer,Dickerson,Gibraltar,30004,22143,28.0,Male,Basketball,71.0,19.0,5274
6324,Barry,Moreno,Saint Kitts and Nevis,37316,11840,26.0,Male,Football,74.0,19.0,2567
4958,Lori,Jackson,Korea,38842,10921,26.0,Male,Football,75.0,19.0,7123
2861,Wendy,Johnson,Equatorial Guinea,77332,46591,38.0,Male,Keno,75.0,20.0,1958
8934,Isaac,Jones,Norway,39783,15149,29.0,Male,Cricket,79.0,19.0,8720
2982,Michael,Spencer,Tunisia,28133,20311,26.0,Male,Cricket,67.0,19.0,8668
9951,Joshua,Sherman,United Arab Emirates,24184,9985,18.0,Male,Keno,53.0,18.0,4102
6237,David,Carson,Namibia,36406,18065,29.0,Male,Cricket,77.0,19.0,4900
4193,Dana,Robertson,Seychelles,22837,7060,15.0,Male,Cricket,48.0,17.0,4412
4970,Linda,Dean,Hungary,79851,49635,37.0,Male,Cricket,71.0,20.0,5610
5372,Joseph,Owens,Antigua and Barbuda,54223,15089,32.0,Male,Cricket,84.0,19.0,5427
2240,William,Ruiz,Guinea,51748,20693,34.0,Male,Bingo,88.0,19.0,2100
9781,Gabriel,Anderson,Guadeloupe,22247,9507,16.0,Male,Poker,48.0,17.0,6559
3570,Jaclyn,Kennedy,Hungary,32666,99363,5.0,Male,Basketball,79.0,20.0,1474
6996,Eddie,Smith,Namibia,31747,34994,32.0,Male,Cricket,79.0,19.0,7888
8934,Isaac,Jones,Norway,19312,8071,14.0,Male,Cricket,41.0,16.0,7543
5733,Amanda,Bruce,Slovakia (Slovak Republic),88532,16400,27.0,Male,Cricket,37.0,15.0,3501
3395,Margaret,Price,Equatorial Guinea,71546,23088,35.0,Male,Cricket,75.0,19.0,8538
5411,Laura,Foster,Kuwait,24133,8431,17.0,Male,Football,52.0,18.0,4179
5785,John,Pollard,Congo,21267,5334,13.0,Male,Cricket,43.0,16.0,5401
3679,Gary,Morris,Svalbard & Jan Mayen Islands,58159,19725,35.0,Male,Cricket,86.0,19.0,6971
6282,Pamela,Park,Solomon Islands,49990,22048,35.0,Male,Basketball,88.0,19.0,7320
3468,Matthew,Valdez,British Indian Ocean Territory (Chagos Archipelago),32244,10521,23.0,Male,Cricket,67.0,19.0,5188
8455,Katherine,Kelly,India,21537,4722,13.0,Male,Basketball,43.0,16.0,2124
5372,Samantha,Patton,Venezuela,67139,20189,35.0,Male,Football,79.0,19.0,6545
9545,Daniel,Raymond,Bermuda,25300,49645,29.0,Male,Cricket,72.0,20.0,6908
5588,Carl,Park,Cocos (Keeling) Islands,28441,20231,26.0,Female,Football,67.0,19.0,6879
